Date,Close,prediction,residual
2021-06-30 00:00:00+00:00,2274.547607421875,,
2021-07-01 00:00:00+00:00,2113.60546875,,
2021-07-02 00:00:00+00:00,2150.040283203125,,
2021-07-03 00:00:00+00:00,2226.1142578125,,
2021-07-04 00:00:00+00:00,2321.72412109375,,
2021-07-05 00:00:00+00:00,2198.58251953125,,
2021-07-06 00:00:00+00:00,2324.679443359375,,
2021-07-07 00:00:00+00:00,2315.161865234375,,
2021-07-08 00:00:00+00:00,2120.0263671875,,
2021-07-09 00:00:00+00:00,2146.6923828125,,
2021-07-10 00:00:00+00:00,2111.403564453125,,
2021-07-11 00:00:00+00:00,2139.664794921875,,
2021-07-12 00:00:00+00:00,2036.7210693359375,,
2021-07-13 00:00:00+00:00,1940.083984375,,
2021-07-14 00:00:00+00:00,1994.331298828125,,
2021-07-15 00:00:00+00:00,1911.1756591796875,,
2021-07-16 00:00:00+00:00,1880.3829345703125,,
2021-07-17 00:00:00+00:00,1898.8251953125,,
2021-07-18 00:00:00+00:00,1895.5521240234375,,
2021-07-19 00:00:00+00:00,1817.296630859375,,
2021-07-20 00:00:00+00:00,1787.5107421875,,
2021-07-21 00:00:00+00:00,1990.9708251953125,,
2021-07-22 00:00:00+00:00,2025.2027587890625,,
2021-07-23 00:00:00+00:00,2124.776611328125,,
2021-07-24 00:00:00+00:00,2189.21875,,
2021-07-25 00:00:00+00:00,2191.373779296875,,
2021-07-26 00:00:00+00:00,2233.36669921875,,
2021-07-27 00:00:00+00:00,2298.33349609375,,
2021-07-28 00:00:00+00:00,2296.54541015625,,
2021-07-29 00:00:00+00:00,2380.956787109375,,
2021-07-30 00:00:00+00:00,2466.96142578125,,
2021-07-31 00:00:00+00:00,2536.2099609375,,
2021-08-01 00:00:00+00:00,2561.85205078125,,
2021-08-02 00:00:00+00:00,2610.1533203125,,
2021-08-03 00:00:00+00:00,2502.349609375,,
2021-08-04 00:00:00+00:00,2724.619873046875,,
2021-08-05 00:00:00+00:00,2827.328857421875,,
2021-08-06 00:00:00+00:00,2890.941650390625,,
2021-08-07 00:00:00+00:00,3157.23876953125,,
2021-08-08 00:00:00+00:00,3013.732666015625,,
2021-08-09 00:00:00+00:00,3167.856201171875,,
2021-08-10 00:00:00+00:00,3141.691162109375,,
2021-08-11 00:00:00+00:00,3164.2451171875,,
2021-08-12 00:00:00+00:00,3043.414306640625,,
2021-08-13 00:00:00+00:00,3322.211669921875,,
2021-08-14 00:00:00+00:00,3265.443359375,,
2021-08-15 00:00:00+00:00,3310.504150390625,,
2021-08-16 00:00:00+00:00,3156.509521484375,,
2021-08-17 00:00:00+00:00,3014.845947265625,,
2021-08-18 00:00:00+00:00,3020.08984375,,
2021-08-19 00:00:00+00:00,3182.7021484375,,
2021-08-20 00:00:00+00:00,3286.935302734375,,
2021-08-21 00:00:00+00:00,3226.083984375,,
2021-08-22 00:00:00+00:00,3242.115478515625,,
2021-08-23 00:00:00+00:00,3319.25732421875,,
2021-08-24 00:00:00+00:00,3172.456298828125,,
2021-08-25 00:00:00+00:00,3224.915283203125,,
2021-08-26 00:00:00+00:00,3100.325439453125,,
2021-08-27 00:00:00+00:00,3270.600830078125,,
2021-08-28 00:00:00+00:00,3244.4033203125,,
2021-08-29 00:00:00+00:00,3227.002685546875,,
2021-08-30 00:00:00+00:00,3224.374267578125,,
2021-08-31 00:00:00+00:00,3433.732666015625,,
2021-09-01 00:00:00+00:00,3834.828125,,
2021-09-02 00:00:00+00:00,3790.989990234375,,
2021-09-03 00:00:00+00:00,3940.61474609375,,
2021-09-04 00:00:00+00:00,3887.828369140625,,
2021-09-05 00:00:00+00:00,3952.133544921875,,
2021-09-06 00:00:00+00:00,3928.37939453125,,
2021-09-07 00:00:00+00:00,3426.394287109375,,
2021-09-08 00:00:00+00:00,3497.315185546875,,
2021-09-09 00:00:00+00:00,3427.340087890625,,
2021-09-10 00:00:00+00:00,3211.505859375,,
2021-09-11 00:00:00+00:00,3270.278076171875,,
2021-09-12 00:00:00+00:00,3410.134521484375,,
2021-09-13 00:00:00+00:00,3285.51171875,,
2021-09-14 00:00:00+00:00,3429.169677734375,,
2021-09-15 00:00:00+00:00,3615.28271484375,,
2021-09-16 00:00:00+00:00,3571.294921875,,
2021-09-17 00:00:00+00:00,3398.538818359375,,
2021-09-18 00:00:00+00:00,3432.018310546875,,
2021-09-19 00:00:00+00:00,3329.447998046875,,
2021-09-20 00:00:00+00:00,2958.993408203125,,
2021-09-21 00:00:00+00:00,2764.43115234375,,
2021-09-22 00:00:00+00:00,3077.867919921875,,
2021-09-23 00:00:00+00:00,3155.523681640625,,
2021-09-24 00:00:00+00:00,2931.669189453125,,
2021-09-25 00:00:00+00:00,2925.565673828125,,
2021-09-26 00:00:00+00:00,3062.265380859375,,
2021-09-27 00:00:00+00:00,2934.138916015625,,
2021-09-28 00:00:00+00:00,2807.296630859375,,
2021-09-29 00:00:00+00:00,2853.143310546875,,
2021-09-30 00:00:00+00:00,3001.678955078125,,
2021-10-01 00:00:00+00:00,3307.51611328125,,
2021-10-02 00:00:00+00:00,3391.6943359375,,
2021-10-03 00:00:00+00:00,3418.358642578125,,
2021-10-04 00:00:00+00:00,3380.089111328125,,
2021-10-05 00:00:00+00:00,3518.5185546875,,
2021-10-06 00:00:00+00:00,3580.56201171875,,
2021-10-07 00:00:00+00:00,3587.974853515625,,
2021-10-08 00:00:00+00:00,3563.75927734375,,
2021-10-09 00:00:00+00:00,3575.716796875,,
2021-10-10 00:00:00+00:00,3425.852783203125,,
2021-10-11 00:00:00+00:00,3545.35400390625,,
2021-10-12 00:00:00+00:00,3492.5732421875,,
2021-10-13 00:00:00+00:00,3606.20166015625,,
